product,issue,sub_product,timely,company_response,submitted_via,company,date_received,state,sub_issue,common_complaints
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,UT,Was not notified of investigation status or results,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,VA,Investigation took more than 30 days,10
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,VA,Problem with personal statement of dispute,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,VA,Their investigation did not fix an error on your report,11
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,VA,Was not notified of investigation status or results,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,VT,Investigation took more than 30 days,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WA,Investigation took more than 30 days,5
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WA,Problem with personal statement of dispute,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WA,Their investigation did not fix an error on your report,5
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WA,Was not notified of investigation status or results,2
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WI,Difficulty submitting a dispute or getting information about a dispute over the phone,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WI,Investigation took more than 30 days,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WI,Their investigation did not fix an error on your report,16
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WV,Difficulty submitting a dispute or getting information about a dispute over the phone,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WV,Investigation took more than 30 days,19
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WV,Their investigation did not fix an error on your report,5
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,WY,Their investigation did not fix an error on your report,4
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,"FactorTrust, Inc.",08-2024,TX,Their investigation did not fix an error on your report,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,"Fidelity National Information Services, Inc. (FNIS)",08-2024,WA,Their investigation did not fix an error on your report,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,Freedom Mortgage Company,08-2024,FL,Problem with personal statement of dispute,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,GATEWAY FIRST BANK,08-2024,TX,Problem with personal statement of dispute,1
Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,Credit reporting,Yes,Closed with explanation,Web,HYUNDAI CAPITAL AMERICA,08-2024,HI,Their investigation did not fix an error on your report,1
